portal,nome,nome_submenu,id_submenu,submenu_ordem,id_consulta,titulo_consulta,tipo_consulta
729,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,62800,Servidores Públicos - Educação,CONSULTA_PADRAO
729,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,62827,Movimentação de Estoque,CONSULTA_PADRAO
729,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,62811,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
729,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,83571,Cronograma de Desembolso,RELATORIOS
729,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,154611,Movimentação Bancária Mensal,CONSULTA_PADRAO
729,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,62795,Relatórios da Lei 4.320/64,RELATORIOS
729,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,62794,Relatórios da Lei 9.755/98,RELATORIOS
729,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,62809,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
729,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,123405,Dispensas de Licitação,CONSULTA_PADRAO
729,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,123407,Inexigibilidades de Licitação,CONSULTA_PADRAO
729,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,123409,Processos Licitatório,CONSULTA_PADRAO
729,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,123412,Processos Licitatório Finalizados,CONSULTA_PADRAO
729,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,123403,Processos Licitatórios Abertos/Andamento,CONSULTA_PADRAO
729,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,62838,Estagiários,CONSULTA_PADRAO
729,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,62802,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
729,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,62808,Servidores e Remunerações,CONSULTA_PADRAO
729,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,62797,Servidores Públicos,CONSULTA_PADRAO
729,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,62799,Servidores Públicos Ativos,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62791,Convênios recebidos,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62829,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62823,Parcerias e Convênios Repassados,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62796,Receita Prevista x Realizada,LISTA_EM_ARVORE
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62816,Receitas Orçamentárias,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62817,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
729,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62813,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62847,Adiantamentos,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62841,Despesas com Pessoal,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62831,Despesas de Diárias e Viagens,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62833,Despesas Orçamentárias,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62834,Despesas por Credor,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62835,Despesas por Programas e Ações,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62803,Execução Detalhada de Despesas,CONSULTA_PADRAO
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62793,Ordem cronológica de empenhos a pagar,AGRUPADOR
729,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62792,Ordem cronológica de empenhos pagos,AGRUPADOR
729,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,62844,Compras Diretas - COVID-19,CONSULTA_PADRAO
729,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,62804,Contratos - COVID-19,CONSULTA_PADRAO
729,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,62837,Despesas - COVID-19,CONSULTA_PADRAO
729,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,123410,Processos Licitatórios COVID-19,CONSULTA_PADRAO
729,Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,62814,Receitas - COVID-19,CONSULTA_PADRAO
729,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,115921,Emendas Parlamentares,RELATORIOS
729,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,62828,Movimentação Bancária,CONSULTA_PADRAO
729,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,62807,Transferências Financeiras Concedidas,CONSULTA_PADRAO
729,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,62806,Transferências Financeiras Recebidas,CONSULTA_PADRAO
729,Demonstrativos,INEXISTENTE,INEXISTENTE,INEXISTENTE,62805,Transferências Voluntárias,CONSULTA_PADRAO
729,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,62843,Contratos,CONSULTA_PADRAO
729,Quadros de pessoal,INEXISTENTE,INEXISTENTE,INEXISTENTE,62846,Cargos e Vencimentos,CONSULTA_PADRAO
729,Frotas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62810,Relação de Veículos,CONSULTA_PADRAO
729,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,62845,Compras Diretas,CONSULTA_PADRAO
729,Folha de pagamento,INEXISTENTE,INEXISTENTE,INEXISTENTE,62830,Folha de Pagamento,AGRUPADOR
729,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,62815,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
729,Notas Fiscais,INEXISTENTE,INEXISTENTE,INEXISTENTE,62826,Notas Fiscais Recebidas,CONSULTA_PADRAO
729,Obras,INEXISTENTE,INEXISTENTE,INEXISTENTE,62825,Obras Públicas,CONSULTA_PADRAO
118,Receitas e Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,17631,Execução Extra-Orçamentária,CONSULTA_PADRAO
118,Receitas e Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,10582,Receita Prevista x Realizada,LISTA_EM_ARVORE
118,Receitas e Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,10573,Transferências Financeiras Recebidas,CONSULTA_PADRAO
118,Receitas e Despesas,Movimentação Bancária,13966,4,10593,Movimentação Bancária,CONSULTA_PADRAO
118,Receitas e Despesas,Despesas públicas,13945,2,10556,Despesas com Pessoal,CONSULTA_PADRAO
118,Receitas e Despesas,Despesas públicas,13945,2,10580,Despesas Orçamentárias,CONSULTA_PADRAO
118,Receitas e Despesas,Despesas públicas,13945,2,10578,Despesas por Credor,CONSULTA_PADRAO
118,Receitas e Despesas,Despesas públicas,13945,2,10559,Execução Detalhada de Despesas,CONSULTA_PADRAO
118,Pessoal,Quadros de pessoal,13963,2,10564,Servidores Públicos Ativos,CONSULTA_PADRAO
118,Pessoal,Servidores,13962,1,10562,Estagiários,CONSULTA_PADRAO
118,Pessoal,Servidores,13962,1,10563,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
118,Pessoal,Servidores,13962,1,10565,Servidores Públicos,CONSULTA_PADRAO
118,Pessoal,Folha de pagamento,13961,3,10566,Cargos e Vencimentos,CONSULTA_PADRAO
118,Pessoal,Folha de pagamento,13961,3,17367,Remuneração dos Agentes Políticos,CONSULTA_PADRAO
118,Pessoal,Folha de pagamento,13961,3,17366,Remuneração Servidores Ativos,CONSULTA_PADRAO
118,Pessoal,Folha de pagamento,13961,3,10568,Servidores e Remunerações,CONSULTA_PADRAO
118,Licitações e Contratos,Processos Licitatórios,13956,1,10570,Dispensa de Licitação,CONSULTA_PADRAO
118,Licitações e Contratos,Processos Licitatórios,13956,1,10557,Inexigibilidade de Licitação,CONSULTA_PADRAO
118,Licitações e Contratos,Processos Licitatórios,13956,1,10545,Processos Licitatórios,CONSULTA_PADRAO
118,Licitações e Contratos,Contratos,13957,2,10558,Contratos,CONSULTA_PADRAO
118,Licitações e Contratos,Compras Diretas,13958,3,10571,Compras Diretas,CONSULTA_PADRAO
118,Demonstrativos e Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,154228,Movimentação Bancária Mensal,CONSULTA_PADRAO
118,Demonstrativos e Relatórios,Relatórios,13953,1,10569,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
118,Obras e Patrimônio público,Bens Patrimoniais,13942,1,10592,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
118,DIÁRIAS,INEXISTENTE,INEXISTENTE,INEXISTENTE,10579,Adiantamentos,CONSULTA_PADRAO
118,DIÁRIAS,INEXISTENTE,INEXISTENTE,INEXISTENTE,10561,Despesas de Diárias e Viagens,CONSULTA_PADRAO
532,Administração,Frotas,26225,2,46015,Relação de Veículos,CONSULTA_PADRAO
532,Administração,Almoxarifado,26224,1,46032,Movimentação de Estoque,CONSULTA_PADRAO
532,Receitas e Despesas,Receitas públicas,26222,1,46034,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
532,Receitas e Despesas,Receitas públicas,26222,1,46028,Parcerias e Convênios Repassados,CONSULTA_PADRAO
532,Receitas e Despesas,Receitas públicas,26222,1,46001,Receita Prevista x Realizada,LISTA_EM_ARVORE
532,Receitas e Despesas,Receitas públicas,26222,1,46021,Receitas Orçamentárias,CONSULTA_PADRAO
532,Receitas e Despesas,Receitas públicas,26222,1,46022,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
532,Receitas e Despesas,Receitas públicas,26222,1,46018,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46052,Adiantamentos,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46046,Despesas com Pessoal,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46036,Despesas de Diárias e Viagens,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46038,Despesas Orçamentárias,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46039,Despesas por Credor,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46040,Despesas por Programas e Ações,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46008,Execução Detalhada de Despesas,CONSULTA_PADRAO
532,Receitas e Despesas,Despesas públicas,26221,2,46000,Ordem cronológica de empenhos a pagar,AGRUPADOR
532,Receitas e Despesas,Despesas públicas,26221,2,45999,Ordem cronológica de empenhos pagos,AGRUPADOR
532,Receitas e Despesas,Execução Extraorçamentária,26220,3,46020,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
532,Pessoal,Quadros de pessoal,26235,2,46051,Cargos e Vencimentos,CONSULTA_PADRAO
532,Pessoal,Quadros de pessoal,26235,2,46004,Servidores Públicos Ativos,CONSULTA_PADRAO
532,Pessoal,Quadros de pessoal,26235,2,46003,Servidores Públicos Ativos - Educação,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46043,Estagiários,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46007,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46013,Servidores e Remunerações,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46006,Servidores e Remunerações - Educação,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46002,Servidores Públicos,CONSULTA_PADRAO
532,Pessoal,Servidores,26234,1,46005,Servidores Públicos - Educação,CONSULTA_PADRAO
532,Pessoal,Folha de pagamento,26233,3,46035,Folha de Pagamento,AGRUPADOR
532,Licitações e Contratos,Notas Fiscais,26240,4,46031,Notas Fiscais Recebidas,CONSULTA_PADRAO
532,Licitações e Contratos,Compras Diretas,26239,3,46050,Compras Diretas,CONSULTA_PADRAO
532,Licitações e Contratos,Processos Licitatórios,26238,1,46027,Dispensa de Licitação,CONSULTA_PADRAO
532,Licitações e Contratos,Processos Licitatórios,26238,1,46026,Inexigibilidade de Licitação,CONSULTA_PADRAO
532,Licitações e Contratos,Processos Licitatórios,26238,1,46025,Processos Licitatórios,CONSULTA_PADRAO
532,Licitações e Contratos,Contratos,26237,2,46048,Contratos,CONSULTA_PADRAO
532,Licitações e Contratos,Contratos,26237,2,170657,Fiscais de Contratos,AGRUPADOR
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,46033,Movimentação Bancária,CONSULTA_PADRAO
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,45998,Relatórios da Lei 4.320/64,RELATORIOS
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,45997,Relatórios da Lei 9.755/98,RELATORIOS
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,46012,Transferências Financeiras Concedidas,CONSULTA_PADRAO
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,46011,Transferências Financeiras Recebidas,CONSULTA_PADRAO
532,Demonstrativos e Relatórios,Demonstrativos,26231,2,46010,Transferências Voluntárias,CONSULTA_PADRAO
532,Demonstrativos e Relatórios,Relatórios,26230,1,154011,Movimentação Bancária Mensal,CONSULTA_PADRAO
532,Demonstrativos e Relatórios,Relatórios,26230,1,46014,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
532,Obras e Patrimônio público,Obras,26218,5,46053,Mapa de obras,CONSULTA_PADRAO
532,Obras e Patrimônio público,Obras,26218,5,46030,Obras Públicas,CONSULTA_PADRAO
532,Obras e Patrimônio público,Bens Patrimoniais,26217,1,46016,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46047,Contratos - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46045,Despesas com Pessoal - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46037,Despesas de Diárias e Viagens - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46041,Despesas por Programas e Ações - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46044,Execução Detalhada de Despesas - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46029,Obras Públicas - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46024,Processos Licitatórios - Educação,CONSULTA_PADRAO
532,Mais consultas,Educação Transparente,26228,1,46017,Relação de Bens do Patrimônio - Educação,CONSULTA_PADRAO
532,Mais consultas,Covid-19,26227,2,46049,Compras Diretas - COVID-19,CONSULTA_PADRAO
532,Mais consultas,Covid-19,26227,2,46009,Contratos - COVID-19,CONSULTA_PADRAO
532,Mais consultas,Covid-19,26227,2,46042,Despesas - COVID-19,CONSULTA_PADRAO
532,Mais consultas,Covid-19,26227,2,46023,Processos Licitatórios - COVID-19,CONSULTA_PADRAO
532,Mais consultas,Covid-19,26227,2,46019,Receitas - COVID-19,CONSULTA_PADRAO
718,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,105496,Servidores / Remunerações,CONSULTA_PADRAO
718,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,65782,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
718,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,153900,Movimentação Bancária Mensal,CONSULTA_PADRAO
718,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,65766,Relatórios da Lei 4.320/64,RELATORIOS
718,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,65765,Relatórios da Lei 9.755/98,RELATORIOS
718,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,65780,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
718,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,65798,Movimentação de Estoque,CONSULTA_PADRAO
718,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,65814,Contratos,CONSULTA_PADRAO
718,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,65791,Processos Licitatórios,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65812,Despesas com Pessoal,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65802,Despesas de Diárias e Viagens,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65804,Despesas Orçamentárias,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65805,Despesas por Credor,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65806,Despesas por Programas e Ações,CONSULTA_PADRAO
718,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,65774,Execução Detalhada de Despesas,CONSULTA_PADRAO
718,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,65786,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
718,Transferências,INEXISTENTE,INEXISTENTE,INEXISTENTE,65778,Transferências Financeiras Concedidas,CONSULTA_PADRAO
718,Transferências,INEXISTENTE,INEXISTENTE,INEXISTENTE,65777,Transferências Financeiras Recebidas,CONSULTA_PADRAO
527,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,45513,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
527,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,153891,Movimentação Bancária Mensal,CONSULTA_PADRAO
527,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,45511,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
527,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,70329,Dispensa de Licitação.,CONSULTA_PADRAO
527,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,70344,Inexigibilidade de Licitação.,CONSULTA_PADRAO
527,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,70343,Processos Licitatórios PreviBrilhante,CONSULTA_PADRAO
527,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,57124,Remunerações  e Servidores,CONSULTA_PADRAO
527,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45518,Receitas Orçamentárias,CONSULTA_PADRAO
527,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45519,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45549,Adiantamentos,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45543,Despesas com Pessoal,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45533,Despesas de Diárias e Viagens,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45535,Despesas Orçamentárias,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45536,Despesas por Credor,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45537,Despesas por Programas e Ações,CONSULTA_PADRAO
527,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45505,Execução Detalhada de Despesas,CONSULTA_PADRAO
527,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,45545,Contratos,CONSULTA_PADRAO
527,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,45547,Compras Diretas,CONSULTA_PADRAO
527,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,45517,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46231,Adiantamentos,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46225,Despesas com Pessoal,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46215,Despesas de Diárias e Viagens,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46217,Despesas Orçamentárias,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46218,Despesas por Credor,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46219,Despesas por Programas e Ações,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46187,Execução Detalhada de Despesas,CONSULTA_PADRAO
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46179,Ordem cronológica de empenhos a pagar,AGRUPADOR
471,Despesas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46178,Ordem cronológica de empenhos pagos,AGRUPADOR
471,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46180,Receita Prevista x Realizada,LISTA_EM_ARVORE
471,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46200,Receitas Orçamentárias,CONSULTA_PADRAO
471,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46201,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
471,Receitas públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46197,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
471,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,46222,Estagiários,CONSULTA_PADRAO
471,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,46186,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
471,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,46192,Servidores e Remunerações,CONSULTA_PADRAO
471,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,46181,Servidores Públicos,CONSULTA_PADRAO
471,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,46183,Servidores Públicos Ativos,CONSULTA_PADRAO
471,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,46206,Dispensa de Licitação,CONSULTA_PADRAO
471,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,46205,Inexigibilidade de Licitação,CONSULTA_PADRAO
471,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,46204,Processos Licitatórios,CONSULTA_PADRAO
471,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,66099,Processos Licitatórios Abertos/Em andamento.,CONSULTA_PADRAO
471,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,97584,Relação dos Licitantes/Contratados sancionados administrativamente.,RELATORIOS
471,Relatórios Acesso a Informação,INEXISTENTE,INEXISTENTE,INEXISTENTE,100858,Informações desclassificadas.,RELATORIOS
471,Relatórios Acesso a Informação,INEXISTENTE,INEXISTENTE,INEXISTENTE,100861,Legislação,RELATORIOS
471,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,45794,Ata de Registro de Preços,CONSULTA_PADRAO
471,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,76136,Consulta Atas de Registro de Preços,CONSULTA_PADRAO
471,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,46227,Contratos,CONSULTA_PADRAO
471,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,97589,Fiscais de Contrato,RELATORIOS
471,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,46195,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46226,Contratos - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46224,Despesas com Pessoal - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46216,Despesas de Diárias e Viagens - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46220,Despesas por Programas e Ações - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46223,Execução Detalhada de Despesas - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46203,Processos Licitatórios - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46196,Relação de Bens do Patrimônio - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46185,Servidores e Remunerações - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46182,Servidores Públicos Ativos - Educação,CONSULTA_PADRAO
471,Educação Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,46184,Servidores Públicos - Educação,CONSULTA_PADRAO
471,Gestão da Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,46350,Plano Municipal e Estadual de Educação,RELATORIOS
471,Gestão da Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,80882,Relatório de Resultados da Educação,RELATORIOS
471,Quadros de pessoal,INEXISTENTE,INEXISTENTE,INEXISTENTE,46230,Cargos e Vencimentos,CONSULTA_PADRAO
471,Frotas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46194,Relação de Veículos,CONSULTA_PADRAO
471,Folha de pagamento,INEXISTENTE,INEXISTENTE,INEXISTENTE,46214,Folha de Pagamento,AGRUPADOR
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,78274,ATAS CONSELHO FMS,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,80884,Escalas Médicas,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,97599,Informações de como obter medicamentos - SUS,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,80885,Lista de Medicamentos Fornecidos pelo SUS,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,75172,Plano Municipal de Saúde,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,80881,Programação Anual da Saúde,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,80880,Relatório de Gestão da Saúde,RELATORIOS
471,Saúde Transparente,INEXISTENTE,INEXISTENTE,INEXISTENTE,203,Saúde Transparente,LINK
471,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,46229,Compras Diretas,CONSULTA_PADRAO
471,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,46199,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
